status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
219012311450917_266215553397259,"Thanks for all the great questions for Richard Engel. Please see his 9/11 documentary with Rachel Maddow ""Day of Destruction, Decade of War"" tonight and tomorrow on MSNBC cable at 9 p.m. ET. It will also air on Friday, Sept. 9 at 9 p.m.ET.",,status,,2011-09-01 12:41:50,8,1,0,8,0,0,0,0,0
219012311450917_225264140825734,Japan: After the Wave coverage,,status,,2011-06-20 12:01:12,6,1,0,6,0,0,0,0,0
219012311450917_225068230845325,"""We're open""",,status,,2011-06-19 18:40:53,1,1,0,1,0,0,0,0,0
219012311450917_224281320924016,"We'll be starting the live Q&A with reporter Miranda Leitsinger msnbc.com and multimedia producer Jim Seida, msnbc.com at 6:30 p.m. ET. Miranda and Jim are wrapping up their trip to Japan and are joining us to answer questions about the tsunami survivors they've met and the recovery work being done. If you've got questions, this is the place to ask them.",,status,,2011-06-16 16:56:46,4,14,0,4,0,0,0,0,0
219012311450917_224257050926443,"Hi, all. Reminder that we're doing a live Q&A today with Miranda and Jim. We had to shift the time to accommodate their reporting schedule, so it will now be at 6:30 p.m. ET and go for half an hour or so. Please check back then and come armed with your questions. Mike Brunker, msnbc.com",,status,,2011-06-16 14:52:27,3,1,0,3,0,0,0,0,0
219012311450917_224103330941815,"""Every day is tears""",,status,,2011-06-16 01:02:15,9,4,1,9,0,0,0,0,0
219012311450917_224060424279439,Do u know key difference between what evacuation center and temporary housing in Japan offer? It'll be in our next story.  #afterthewave,,status,,2011-06-15 20:44:58,6,6,0,6,0,0,0,0,0
219012311450917_223849787633836,Finished long day reporting on tsunami clean-up in Minamisanriku. Do u know what biggest problem is they're facing?  #afterthewave,,status,,2011-06-15 03:46:47,3,1,0,3,0,0,0,0,0
219012311450917_223766087642206,The cleanup firms rep also told us they don't have enuf excavators. Plus volunteers are aiding the cleanup. More later  #afterthewave,,status,,2011-06-14 19:22:05,4,0,0,4,0,0,0,0,0
219012311450917_223765764308905,Just going to debris site w/one of cleanup firms rep. His company hired 80 parttime workers who lost their jobs 2 tsunami.  #afterthewave,,status,,2011-06-14 19:20:14,5,0,0,5,0,0,0,0,0
219012311450917_223650037653811,"Post-tsunami parenting, what are the key health concerns for parents of babies in Japan? Check back 4 story here http://t.co/TGjAEIB",,status,,2011-06-14 09:24:11,5,0,0,5,0,0,0,0,0
219012311450917_223633744322107,"Coming up, we have a backgrounder on Minamisanriku, a video tour of the town, and a story on post-disaster parenting. As I write this we are in fact having another earthquake, not a big one -- again they're frequent. Check back here later for today's stories, Miranda Leitsinger msnbc.com",,status,,2011-06-14 08:09:20,4,1,0,4,0,0,0,0,0
219012311450917_223373807681434,Reflections on our first week: Voices of the recovery,,status,,2011-06-13 09:25:47,11,0,0,11,0,0,0,0,0
219012311450917_223086601043488,The people at the Yu restaurant where we are say it's the first loss of power since the immediate tsunami aftermath  #afterthewave,,status,,2011-06-12 06:30:19,3,3,0,3,0,0,0,0,0
219012311450917_223086241043524,We're about to have dinner in the dark due to a power outage. The owner invited us in and we're hungry!  #afterthewave,,status,,2011-06-12 06:28:04,6,1,0,6,0,0,0,0,0
219012311450917_222882941063854,"Three months after the wave, Japanese reflect",,status,,2011-06-11 10:40:56,7,6,0,7,0,0,0,0,0
219012311450917_222756887743126,Planting hope,,status,,2011-06-10 21:30:06,19,0,0,19,0,0,0,0,0
219012311450917_222741997744615,"It's the 3-month anniversary of the March 11 quake and tsunami - what would you like ask us to ask the people we are going to be interviewing today? Also, do you know the connection between New Orleans and Kesennuma city? Take a guess, or check back here later and you'll find out! Miranda Leitsinger msnbc.com",,status,,2011-06-10 20:10:54,5,7,0,5,0,0,0,0,0
219012311450917_222644234421058,World Blog reporters Jim Seida and Miranda Leitsinger are planning to be on MSNBC TV via Skype at 12:50pm ET to discuss their trip to Japan and the interesting people they've met as they cover tsunami recovery. Tune in and look for the video here in a bit.,,status,,2011-06-10 11:18:07,4,0,0,4,0,0,0,0,0
219012311450917_222627101089438,"Seeing my countrymen in shelters, it hurts",,status,,2011-06-10 10:06:09,2,3,0,2,0,0,0,0,0
219012311450917_222610221091126,"We're experiencing an earthquake NOW.  Bigger than Wednesdays. Jim Seida, msnbc.com",,status,,2011-06-10 08:40:56,2,10,0,2,0,0,0,0,0
219012311450917_222558684429613,"""Better to look up than down.""",,status,,2011-06-10 03:33:30,7,4,0,7,0,0,0,0,0
219012311450917_222441934441288,"Jim and Miranda's TV appearance had to be canceled at the last minute; hoping to reschedule for tomorrow. - Mike Brunker, msnbc.com",,status,,2011-06-09 15:20:20,3,0,0,3,0,0,0,0,0
219012311450917_222367434448738,"Jim Seida and Miranda Leitsinger are sleeping since it's late right now in Japan, but not for long since they need to be up at 1:30 a.m. Japan time to be live via Skype on MSNBC TV. They'll be discussing their trip and the interesting people they're meeting along the way at 12:30 p.m. ET. Anything you want to know?",,status,,2011-06-09 09:44:14,6,11,0,6,0,0,0,0,0
219012311450917_222240907794724,"We're en route to Miyako on the coast. I've asked the people from Miyako Update to come over here and tell us about what the city is like, the people, the jobs they do and how the tsunami has impacted them. We're going to stay at a shelter -- not using any of their resources, bringing our own stuff -- so let us know what you'd like us to find out! Miranda Leitsinger msnbc.com",,status,,2011-06-08 21:22:24,16,4,0,16,0,0,0,0,0
219012311450917_222205094464972,We just had our first earthquake here: My chair rolled in the movement,,status,,2011-06-08 17:28:38,5,5,0,5,0,0,0,0,0
219012311450917_222137187805096,"Reflecting on this from Mr. Haga, who wants to move his tsunami-hit town up the hill to a new future. I think these ring true for many people in different ways: ""Most of the people around here are either farmers or fishermen .. Being in those industries means that you have to help people and accept help from others. ... That's part of being in a community. Everything revolves around the fact that we help each other.""",,status,,2011-06-08 11:46:28,9,3,0,9,0,0,0,0,0
219012311450917_221976924487789,A common cause is special trip for volunteer,,status,,2011-06-07 19:58:24,11,2,0,11,0,0,0,0,0
219012311450917_221972527821562,How's World Blog doing with our 'Japan: After the Wave' reporting? ,,status,,2011-06-07 19:00:34,0,0,0,0,0,0,0,0,0
219012311450917_221757787843036,Woman prepared to die now lives to save brother's legacy,,status,,2011-06-06 23:33:21,7,3,0,7,0,0,0,0,0
219012311450917_221715104513971,We are about to head out the door on a 2-drive to a small town destroyed by the tsunami where half the people want to rebuild their community -- and they want to rebuild it green! What kinds of tips would you have for them? What do you think are the key elements of building a 'green' community? We'll tell you more about their effort - stay tuned! Miranda Leitsinger msnbc.com,,status,,2011-06-06 19:36:53,8,5,0,8,0,0,0,0,0
219012311450917_221573781194770,"I'm working on a story about a family rebuilding their business in the devastated fishing port of Kesennuma in northern Japan. They all kept using the Japanese term ""Ganbaru!"" in our interviews. Do you know what it means, how people use the term? Write it here. I found it inspiring. Oh! And what do you think is the equivalent in English? Miranda Leitsinger msnbc.com",,status,,2011-06-06 07:52:19,4,11,0,4,0,0,0,0,0
219012311450917_221537161198432,Fishermen tells us: I'm finished,,status,,2011-06-06 04:23:56,9,4,0,9,0,0,0,0,0
219012311450917_221466167872198,Heading to Kesennuma to meet the Chiba family!,,status,,2011-06-05 20:40:16,10,4,0,10,0,0,0,0,0
219012311450917_221228627895952,"After I got off a Skype call in our minivan, I looked over and saw a guy waterskiing in a river in Chiba! Pretty cool.  #afterthewave",,status,,2011-06-04 21:48:28,1,1,0,1,0,0,0,0,0
219012311450917_221228301229318,"Just had a good chat with Sarajean Rossitto of Give2Asia about some issues up north: helping the elderly, the disabled.  #afterthewave",,status,,2011-06-04 21:46:36,0,2,0,0,0,0,0,0,0
219012311450917_221223001229848,"We tried multiple ATMs in Nariat to get some cash before heading north - according to Lonely Planet, Japan is very much a cash society.  I struck out at every one I tried.  Miranda was able to withdraw 20,000 Yen ($248 US) before the machine rejected her card.  It's Sunday here, banks are closed.  Heading north - Miranda and Jim #afterthewave",,status,,2011-06-04 21:10:17,3,4,0,3,0,0,0,0,0
219012311450917_221212771230871,"and Rikuzentakata, where the coast's contours helped the waves rush inland. We'll go as far as we can, until dark!  #afterthewave",,status,,2011-06-04 20:02:25,0,0,0,0,0,0,0,0,0
219012311450917_221212304564251,"... Minamisanriku, which had some of the largest loss of life  #afterthewave",,status,,2011-06-04 19:59:05,0,0,0,0,0,0,0,0,0
219012311450917_221210704564411,"... the devastated fishing port of Kesennuma, along the Kitakami river -- which the tsunami surged 50 meters up ...  #afterthewave",,status,,2011-06-04 19:52:48,0,0,0,0,0,0,0,0,0
219012311450917_221209451231203,"Hi everyone, so we've mapped a route along the coast that will take us past the rice farming area of Toyoma ...  #afterthewave",,status,,2011-06-04 19:46:39,1,2,0,1,0,0,0,0,0
219012311450917_221196034565878,"On our way to get our car, meet our driver and translator, and decide our route up north! Stay tuned ~ Miranda and Jim  #afterthewave",,status,,2011-06-04 18:04:17,5,4,0,5,0,0,0,0,0
219012311450917_221119297906885,"Miranda and Jim have landed in Tokyo and are catching up on some sleep, we hope. - Mike Brunker, msnbc.com",,status,,2011-06-04 11:08:33,4,3,0,4,0,0,0,0,0
219012311450917_220894681262680,"The Delta rep says these flights to Tokyo are always full, good news for Japan  #afterthewave",,status,,2011-06-03 12:13:36,1,2,0,1,0,0,0,0,0
219012311450917_220894514596030,"At the gate waiting for my flight - though I lived in Asia six years, I have never been to Japan. Excited to get there!  #afterthewave",,status,,2011-06-03 12:12:53,4,1,0,4,0,0,0,0,0
219012311450917_220869971265151,Thoughts on the 2004 tsunami as I head out the door,,status,,2011-06-03 10:06:58,2,0,0,2,0,0,0,0,0
